GEOID,2016_POP,2010_POP,POPPCTCHG,2016_BLACK,2010_BLACK,BLKPCTCHG,2016_ASIAN,2010_ASIAN,ASNPCTCHG,2016_HISP,2010_HISP,HSPPCTCHG,2016_WHITE,2010_WHITE,WHTPCTCHG,2016_HS,2016_PCTHS,2010_HS,2010_PCTHS,HSPCTCHG,2016_POSTHS,2016_PCTPOSTHS,2010_POSTHS,2010_PCTPOSTHS,PHSPCTCHG,2016_INHU,2016_PCTHMLS,2010_INHU,2010_PCTHMLS,2016_OWNERHU,2010_OWNERHU,2016_RENT,2010_RENT,ORRPCTCHG
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17031824400,2391,2231,7.2,936,993,-5.7,7,0,UNDEF,492,320,53.8,932,923,1,896,37.5,987,44.2,-6.7,857,35.8,540,24.2,11.6,2105,12,2006,10.1,1107,1107,998,899,11
17031824503,7054,6463,9.1,638,119,436.1,173,285,-39.3,364,713,-48.9,5863,5147,13.9,1685,23.9,1975,30.6,-6.7,3525,50,2453,38,12,7054,0,6463,0,6443,6214,611,249,136.7
17031824505,6682,6732,-0.7,180,160,12.5,118,102,15.7,674,633,6.5,5669,5826,-2.7,1640,24.5,1811,26.9,-2.4,3184,47.7,2376,35.3,12.4,6653,0.4,6732,0,5000,5327,1653,1405,25.3
17031824506,7532,7468,0.9,107,12,791.7,204,213,-4.2,602,688,-12.5,6505,6429,1.2,2378,31.6,2386,31.9,-0.3,2964,39.4,2561,34.3,5.1,7520,0.2,7468,0,6879,6602,641,866,-29
17031824507,4163,4172,-0.2,152,89,70.8,121,66,83.3,378,900,-58,3406,3052,11.6,1089,26.2,1335,32,-5.8,1923,46.2,1469,35.2,11,4163,0,4172,0,3298,3627,865,545,74.5
17031824601,4752,4068,16.8,202,84,140.5,18,39,-53.8,775,555,39.6,3642,3315,9.9,1456,30.6,1155,28.4,2.2,1957,41.2,1485,36.5,4.7,4752,0,4068,0,4102,3902,650,166,272.5
17031824602,6415,6432,-0.3,143,269,-46.8,203,14,1350,701,843,-16.8,5368,5172,3.8,1722,26.8,1964,30.5,-3.7,2788,43.5,2207,34.3,9.2,6410,0.1,6432,0,5331,5152,1079,1280,-18.5
17031824701,4170,3736,11.6,219,494,-55.7,34,55,-38.2,1175,772,52.2,2569,2303,11.6,1319,31.6,1218,32.6,-1,1519,36.4,1211,32.4,4,4165,0.1,3736,0,3262,2783,903,953,-19.2
17031824702,5837,6130,-4.8,603,831,-27.4,89,113,-21.2,1504,2164,-30.5,3250,2993,8.6,1988,34.1,2220,36.2,-2.1,1948,33.4,1509,24.6,8.8,5744,1.6,5851,4.6,4425,4921,1319,930,57.7
17031824800,7926,7005,13.1,1674,1982,-15.5,16,0,UNDEF,4227,3125,35.3,1911,1802,6,2540,32,2845,40.6,-8.6,1444,18.2,1295,18.5,-0.3,7926,0,7005,0,5743,5751,2183,1254,74.3
17031824900,3042,2939,3.5,2129,1886,12.9,14,13,7.7,385,440,-12.5,499,540,-7.6,1041,34.2,1095,37.3,-3.1,894,29.4,900,30.6,-1.2,3033,0.3,2939,0,2198,2615,835,324,206.6
17031825000,4888,4782,2.2,464,266,74.4,127,323,-60.7,580,777,-25.4,3622,3402,6.5,1581,32.3,1650,34.5,-2.2,1822,37.3,1468,30.7,6.6,4861,0.6,4687,2,3684,3528,1177,1159,-2.7
17031825200,1954,1842,6.1,269,74,263.5,51,145,-64.8,315,405,-22.2,1095,1212,-9.7,693,35.5,567,30.8,4.7,609,31.2,685,37.2,-6,1937,0.9,1842,0,1602,1708,335,134,166.5
17031825302,6059,5989,1.2,960,70,1271.4,141,197,-28.4,887,837,6,4058,4876,-16.8,1635,27,1775,29.6,-2.6,2409,39.8,2260,37.7,2.1,6054,0.1,5960,0.5,4178,4272,1876,1688,13.6
17031825303,4009,3709,8.1,162,151,7.3,34,39,-12.8,411,767,-46.4,3402,2758,23.4,1194,29.8,1143,30.8,-1,1630,40.7,1196,32.2,8.5,4009,0,3709,0,2474,2389,1535,1320,12.3
17031825304,4184,3816,9.6,10,194,-94.8,141,66,113.6,550,163,237.4,3444,3311,4,1127,26.9,1064,27.9,-1,1981,47.3,1502,39.4,7.9,4184,0,3816,0,3439,3533,745,283,170.4
17031825400,5273,6008,-12.2,209,221,-5.4,278,0,UNDEF,722,559,29.2,4050,5216,-22.4,1240,23.5,2274,37.8,-14.3,2551,48.4,2044,34,14.4,5226,0.9,5446,9.4,4120,4822,1106,624,107.4
17031825501,5226,5833,-10.4,4284,4869,-12,0,91,-100,374,85,340,535,787,-32,1464,28,1635,28,0,1905,36.5,2084,35.7,0.8,5223,0.1,5575,4.4,3345,4336,1878,1239,96.5
17031825503,6982,6524,7,5875,4727,24.3,151,38,297.4,172,751,-77.1,838,972,-13.8,1247,17.9,1338,20.5,-2.6,3584,51.3,2400,36.8,14.5,6965,0.2,6524,0,4881,5392,2084,1132,103.4
17031825504,3773,3783,-0.3,3499,3064,14.2,0,19,-100,32,156,-79.5,205,511,-59.9,831,22,965,25.5,-3.5,1732,45.9,1252,33.1,12.8,3737,1,3783,0,1946,2441,1791,1342,67.4
17031825505,5409,5159,4.8,4687,4598,1.9,36,20,80,129,142,-9.2,538,399,34.8,938,17.3,932,18.1,-0.8,2620,48.4,2186,42.4,6,5283,2.3,5159,0,4038,4699,1245,460,215
17031825600,5496,5571,-1.3,4257,4030,5.6,92,65,41.5,625,741,-15.7,455,667,-31.8,1785,32.5,1602,28.8,3.7,1647,30,1473,26.4,3.6,5489,0.1,5571,0,3948,3487,1541,2084,-34.7
17031825700,4147,4165,-0.4,2444,2806,-12.9,0,42,-100,1080,660,63.6,617,664,-7.1,1273,30.7,1496,35.9,-5.2,1430,34.5,1215,29.2,5.3,3851,7.1,3821,8.3,2355,2757,1496,1064,64.6
17031825801,3309,3913,-15.4,2983,3594,-17,0,8,-100,94,58,62.1,247,240,2.9,930,28.1,1173,30,-1.9,1177,35.6,1296,33.1,2.5,3309,0,3913,0,1388,1825,1921,2088,21
17031825802,5894,5538,6.4,4987,4619,8,52,0,UNDEF,598,590,1.4,206,329,-37.4,1460,24.8,1220,22,2.8,2413,40.9,1978,35.7,5.2,5889,0.1,5538,0,3997,3983,1892,1555,21.2
17031825803,5309,5517,-3.8,4115,4213,-2.3,25,0,UNDEF,772,505,52.9,370,747,-50.5,1588,29.9,1640,29.7,0.2,2369,44.6,1983,35.9,8.7,5309,0,5517,0,2602,3132,2707,2385,36.6
17031825900,3742,3163,18.3,2308,1586,45.5,9,0,UNDEF,873,835,4.6,540,722,-25.2,1102,29.4,1081,34.2,-4.8,1176,31.4,973,30.8,0.6,3742,0,3163,0,2262,2421,1480,742,113.5
17031826000,2874,3298,-12.9,1741,2032,-14.3,0,0,UNDEF,761,933,-18.4,371,352,5.4,943,32.8,1058,32.1,0.7,823,28.6,784,23.8,4.8,2874,0,3298,0,1264,1485,1610,1813,4.3
17031826100,7161,6364,12.5,4738,3135,51.1,13,65,-80,1324,1491,-11.2,1107,1665,-33.5,1926,26.9,1948,30.6,-3.7,2376,33.2,1748,27.5,5.7,7152,0.1,6364,0,4357,4500,2795,1864,54.9
17031826201,3569,3604,-1,3008,3100,-3,4,0,UNDEF,71,44,61.4,519,401,29.4,802,22.5,1453,40.3,-17.8,2172,60.9,1158,32.1,28.8,3382,5.2,3496,3,1941,1796,1441,1700,-21.6
17031826202,5783,5462,5.9,3885,3139,23.8,8,56,-85.7,722,705,2.4,917,1415,-35.2,1534,26.5,1640,30,-3.5,2124,36.7,1674,30.6,6.1,5783,0,5462,0,4168,3929,1615,1533,-0.7
17031826301,3919,3938,-0.5,3360,3293,2,17,21,-19,458,106,332.1,230,432,-46.8,812,20.7,857,21.8,-1.1,1689,43.1,1477,37.5,5.6,3903,0.4,3938,0,3042,3261,861,677,36.3
17031826303,4276,3737,14.4,3859,3464,11.4,54,0,UNDEF,9,23,-60.9,221,226,-2.2,981,22.9,801,21.4,1.5,1863,43.6,1426,38.2,5.4,4271,0.1,3737,0,3032,3295,1239,442,204.6
17031826304,2780,3224,-13.8,2571,2960,-13.1,0,0,UNDEF,105,133,-21.1,68,198,-65.7,658,23.7,897,27.8,-4.1,1199,43.1,943,29.2,13.9,2780,0,3224,0,1589,1710,1191,1514,-15.3
17031826401,3801,4676,-18.7,3506,4347,-19.3,0,15,-100,215,23,834.8,71,189,-62.4,924,24.3,900,19.2,5.1,1480,38.9,1466,31.4,7.5,3783,0.5,4676,0,2134,2954,1649,1722,32.6
17031826402,5054,5139,-1.7,4485,4351,3.1,34,60,-43.3,293,180,62.8,233,521,-55.3,1184,23.4,1302,25.3,-1.9,1992,39.4,1903,37,2.4,4978,1.5,4956,3.6,3407,3840,1571,1116,58.7
17031826500,6403,6271,2.1,5754,5912,-2.7,41,11,272.7,275,88,212.5,364,298,22.1,1684,26.3,1284,20.5,5.8,2179,34,1984,31.6,2.4,6398,0.1,6271,0,3556,4367,2842,1904,83.3
17031826600,5661,5620,0.7,5279,5078,4,16,0,UNDEF,76,99,-23.2,173,417,-58.5,1730,30.6,1537,27.3,3.3,1852,32.7,1600,28.5,4.2,5660,0,5620,0,2975,4018,2685,1602,126.4
17031826700,5303,5466,-3,5061,5276,-4.1,0,0,UNDEF,23,0,UNDEF,184,190,-3.2,1585,29.9,1494,27.3,2.6,1836,34.6,1820,33.3,1.3,5301,0,5466,0,2649,2747,2652,2719,1.1
17031826800,4974,4984,-0.2,2408,2410,-0.1,9,0,UNDEF,2097,1630,28.7,413,919,-55.1,1906,38.3,1855,37.2,1.1,1202,24.2,1040,20.9,3.3,4974,0,4701,5.7,3011,2850,1963,1851,0.4
17031826901,1772,1803,-1.7,1455,1532,-5,0,0,UNDEF,311,69,350.7,0,102,-100,667,37.6,531,29.5,8.1,418,23.6,583,32.3,-8.7,1772,0,1803,0,818,1071,954,732,70.6
17031826902,1089,1557,-30.1,1070,1557,-31.3,0,0,UNDEF,17,0,UNDEF,2,0,UNDEF,622,57.1,542,34.8,22.3,302,27.7,468,30.1,-2.4,1079,0.9,1557,0,708,711,371,846,-56
17031827000,3634,3120,16.5,3097,2951,4.9,9,26,-65.4,460,10,4500,55,98,-43.9,1235,34,1093,35,-1,985,27.1,896,28.7,-1.6,3634,0,3120,0,1775,1936,1859,1184,71.3
17031827100,2785,2763,0.8,2469,2263,9.1,84,138,-39.1,125,78,60.3,71,78,-9,985,35.4,792,28.7,6.7,775,27.8,806,29.2,-1.4,2785,0,2763,0,1239,1483,1546,1280,44.6
17031827200,4335,4468,-3,2977,3222,-7.6,0,0,UNDEF,1008,860,17.2,365,135,170.4,1649,38,1312,29.4,8.6,1239,28.6,1168,26.1,2.5,4335,0,4468,0,2489,2405,1846,2063,-13.5
17031827300,2787,3189,-12.6,2112,2540,-16.9,100,167,-40.1,374,299,25.1,66,165,-60,1158,41.6,974,30.5,11.1,681,24.4,593,18.6,5.8,2787,0,3189,0,1375,1662,1412,1527,11.8
17031827400,4277,4707,-9.1,3561,4077,-12.7,66,0,UNDEF,578,442,30.8,74,135,-45.2,1872,43.8,1767,37.5,6.3,1150,26.9,1073,22.8,4.1,4072,4.8,4542,3.5,2089,1743,1983,2799,-40.9
17031827500,5702,5341,6.8,2672,2984,-10.5,0,0,UNDEF,2384,1947,22.4,624,270,131.1,2206,38.7,1863,34.9,3.8,1085,19,891,16.7,2.3,5633,1.2,5341,0,2910,3353,2723,1988,57.8
17031827600,3280,3536,-7.2,3182,3405,-6.5,0,0,UNDEF,24,45,-46.7,41,0,UNDEF,979,29.8,1129,31.9,-2.1,1236,37.7,1112,31.4,6.3,3280,0,3536,0,2088,2154,1192,1382,-11
17031827700,2864,2853,0.4,2075,2044,1.5,14,12,16.7,370,263,40.7,384,507,-24.3,897,31.3,856,30,1.3,798,27.9,945,33.1,-5.2,2864,0,2853,0,1431,1841,1433,1012,82.2
17031827801,5392,5337,1,3819,3295,15.9,17,26,-34.6,465,252,84.5,1049,1732,-39.4,1077,20,1519,28.5,-8.5,2222,41.2,1824,34.2,7,5116,5.1,4990,6.5,4222,4218,894,772,15.7
17031827802,3501,3010,16.3,2901,2392,21.3,12,21,-42.9,141,127,11,447,446,0.2,797,22.8,801,26.6,-3.8,1543,44.1,1194,39.7,4.4,3491,0.3,2981,1,2881,2836,610,145,314.1
17031827804,3192,2823,13.1,2553,2219,15.1,11,0,UNDEF,200,27,640.7,428,588,-27.2,757,23.7,537,19,4.7,1532,48,1209,42.8,5.2,3187,0.2,2823,0,2928,2463,259,360,-39.5
17031827805,2676,2751,-2.7,2095,2087,0.4,0,0,UNDEF,52,75,-30.7,529,589,-10.2,549,20.5,697,25.3,-4.8,1404,52.5,1097,39.9,12.6,2659,0.6,2751,0,2348,2398,311,353,-10
17031827901,2557,2518,1.5,1903,2044,-6.9,23,73,-68.5,124,30,313.3,483,371,30.2,699,27.3,707,28.1,-0.8,1205,47.1,996,39.6,7.5,2374,7.2,2261,10.2,1986,2215,388,46,840.7
17031827902,4775,4018,18.8,2141,1518,41,13,55,-76.4,967,239,304.6,1609,2194,-26.7,1414,29.6,1181,29.4,0.2,1655,34.7,1648,41,-6.3,4775,0,4018,0,3089,2505,1686,1513,-9.6
17031828000,5426,4919,10.3,1791,1090,64.3,18,0,UNDEF,765,843,-9.3,2848,2958,-3.7,1609,29.7,1498,30.5,-0.8,1991,36.7,1661,33.8,2.9,5340,1.6,4919,0,4154,3901,1186,1018,9.4
17031828100,4522,4729,-4.4,807,278,190.3,100,18,455.6,664,262,153.4,2951,4062,-27.4,1233,27.3,1586,33.5,-6.2,1894,41.9,1830,38.7,3.2,4522,0,4729,0,3634,4382,888,347,208.6
17031828201,4042,4640,-12.9,1834,1704,7.6,9,15,-40,458,277,65.3,1681,2623,-35.9,1023,25.3,1373,29.6,-4.3,1779,44,1467,31.6,12.4,4039,0.1,4640,0,3106,3237,933,1403,-30.7
17031828202,4443,4452,-0.2,1700,1556,9.3,127,0,UNDEF,541,368,47,2018,2489,-18.9,1231,27.7,1175,26.4,1.3,2109,47.5,1683,37.8,9.7,4443,0,4452,0,3407,2936,1036,1516,-41.1
17031828300,3323,3205,3.7,883,750,17.7,39,8,387.5,344,458,-24.9,2042,1966,3.9,1281,38.5,1236,38.6,-0.1,1218,36.7,1072,33.4,3.3,3313,0.3,3205,0,2639,2777,674,428,65.7
17031828401,3610,3612,-0.1,870,659,32,27,0,UNDEF,476,236,101.7,2111,2698,-21.8,386,10.7,701,19.4,-8.7,2069,57.3,1551,42.9,14.4,3608,0.1,3612,0,2502,3213,1106,399,256
17031828402,3880,3907,-0.7,1674,1523,9.9,16,33,-51.5,650,334,94.6,1454,2000,-27.3,1061,27.3,1021,26.1,1.2,1707,44,1638,41.9,2.1,3752,3.3,3907,0,2649,3017,1103,890,41.1
17031828503,4551,4602,-1.1,2926,2965,-1.3,0,0,UNDEF,553,346,59.8,1049,1261,-16.8,1473,32.4,1243,27,5.4,1095,24.1,1220,26.5,-2.4,4526,0.5,4602,0,2795,3557,1731,1045,110.8
17031828504,5961,5902,1,3847,3679,4.6,23,9,155.6,421,516,-18.4,1504,1476,1.9,1599,26.8,1611,27.3,-0.5,1803,30.2,1570,26.6,3.6,5928,0.6,5902,0,2478,3627,3450,2275,122
17031828505,6323,6052,4.5,2504,1899,31.9,30,0,UNDEF,398,785,-49.3,3291,3318,-0.8,1587,25.1,1882,31.1,-6,2662,42.1,2077,34.3,7.8,6323,0,6052,0,4621,5468,1702,584,244.9
17031828506,9027,8968,0.7,6024,4986,20.8,63,17,270.6,738,713,3.5,2245,3172,-29.2,1772,19.6,2509,28,-8.4,4265,47.2,3017,33.6,13.6,9027,0,8968,0,6958,8061,2069,907,164.3
17031828601,3917,4131,-5.2,607,451,34.6,75,57,31.6,278,345,-19.4,2897,3153,-8.1,711,18.2,1049,25.4,-7.2,2114,54,1520,36.8,17.2,3881,0.9,4131,0,3260,3975,621,156,385.4
17031828602,4770,4535,5.2,2285,1791,27.6,88,13,576.9,204,301,-32.2,1771,2475,-28.4,720,15.1,589,13,2.1,2437,51.1,1842,40.6,10.5,4613,3.3,4443,2,4058,4295,555,148,296.9
17031828701,3753,3766,-0.3,2211,1978,11.8,27,0,UNDEF,245,404,-39.4,1199,1269,-5.5,794,21.2,701,18.6,2.6,1730,46.1,1875,49.8,-3.7,3523,6.1,3766,0,2786,2852,737,914,-17.5
17031828702,5150,4836,6.5,3621,3576,1.3,6,0,UNDEF,490,328,49.4,974,873,11.6,1499,29.1,1142,23.6,5.5,2098,40.7,1951,40.3,0.4,4989,3.1,4836,0,3486,3937,1503,899,88.8
17031828801,5716,5287,8.1,2547,1820,39.9,97,46,110.9,813,911,-10.8,2251,2428,-7.3,999,17.5,1061,20.1,-2.6,2652,46.4,1717,32.5,13.9,5562,2.7,5287,0,4845,5028,717,259,187.3
17031828802,3424,3243,5.6,922,860,7.2,0,0,UNDEF,622,433,43.6,1793,1803,-0.6,987,28.8,812,25,3.8,1379,40.3,1260,38.9,1.4,3424,0,3243,0,3131,3155,293,88,235.5
17031828900,3080,3869,-20.4,1297,1537,-15.6,14,0,UNDEF,1284,1676,-23.4,495,559,-11.4,1095,35.6,1132,29.3,6.3,894,29,1047,27.1,1.9,3024,1.8,3869,0,1566,2500,1458,1369,70
17031829000,1292,1727,-25.2,1254,1700,-26.2,0,0,UNDEF,27,119,-77.3,11,19,-42.1,463,35.8,604,35,0.8,247,19.1,348,20.2,-1.1,1277,1.2,1727,0,251,176,1026,1551,-53.6
17031829100,3601,3251,10.8,780,812,-3.9,0,0,UNDEF,2440,2119,15.1,342,389,-12.1,1235,34.3,1469,45.2,-10.9,903,25.1,554,17,8.1,3572,0.8,3251,0,1646,1361,1926,1890,-15.7
17031829200,5591,5787,-3.4,1376,1660,-17.1,0,34,-100,2456,2353,4.4,1635,1712,-4.5,1844,33,2179,37.7,-4.7,1718,30.7,1259,21.8,8.9,5271,5.7,5498,5,3434,3702,1837,1796,10.3
17031829301,4065,4030,0.9,1483,1751,-15.3,36,10,260,792,698,13.5,1597,1551,3,1082,26.6,1164,28.9,-2.3,1891,46.5,1297,32.2,14.3,4035,0.7,4030,0,3646,3097,389,933,-64.6
17031829302,4390,3691,18.9,2511,2279,10.2,2,0,UNDEF,1423,1237,15,310,232,33.6,1355,30.9,810,21.9,9,1093,24.9,1008,27.3,-2.4,4192,4.5,3593,2.7,1538,1942,2654,1651,103
17031829401,1210,1472,-17.8,1097,1448,-24.2,0,0,UNDEF,79,78,1.3,17,0,UNDEF,508,42,631,42.9,-0.9,352,29.1,343,23.3,5.8,1205,0.4,1472,0,796,971,409,501,-0.4
17031829402,3315,3310,0.2,2125,1808,17.5,49,78,-37.2,155,191,-18.8,924,1221,-24.3,660,19.9,1021,30.8,-10.9,1577,47.6,1149,34.7,12.9,3315,0,3310,0,2503,2284,812,1026,-27.8
17031829500,4116,4060,1.4,431,757,-43.1,0,0,UNDEF,1995,1383,44.3,1582,1882,-15.9,1762,42.8,1755,43.2,-0.4,1187,28.8,966,23.8,5,4003,2.7,3806,6.3,2973,2598,1030,1208,-25.5
17031829600,2892,2824,2.4,249,127,96.1,56,28,100,393,758,-48.2,2142,1753,22.2,1221,42.2,1149,40.7,1.5,762,26.3,696,24.6,1.7,2885,0.2,2824,0,2446,2252,439,572,-29.3
17031829700,4253,4123,3.2,3203,2961,8.2,74,0,UNDEF,173,203,-14.8,673,919,-26.8,1772,41.7,1349,32.7,9,1087,25.6,1050,25.5,0.1,4253,0,4123,0,2276,2117,1977,2006,-8.3
17031829800,6578,6514,1,2999,2467,21.6,38,195,-80.5,353,44,702.3,3054,3604,-15.3,532,8.1,699,10.7,-2.6,4269,64.9,2663,40.9,24,6558,0.3,6514,0,5641,6197,917,317,217.8
17031829901,8783,8581,2.4,5005,5711,-12.4,86,217,-60.4,904,251,260.2,2646,2374,11.5,2504,28.5,2538,29.6,-1.1,4396,50.1,3283,38.3,11.8,8783,0,8581,0,7594,7834,1189,747,64.2
17031829902,6350,6297,0.8,5026,4816,4.4,125,39,220.5,106,73,45.2,1073,1262,-15,841,13.2,1062,16.9,-3.7,3543,55.8,2718,43.2,12.6,6344,0.1,6297,0,4934,5753,1410,544,202.2
17031830001,2363,2005,17.9,196,38,415.8,0,33,-100,225,21,971.4,1942,1881,3.2,1093,46.3,996,49.7,-3.4,1031,43.6,884,44.1,-0.5,2363,0,2005,0,2241,1943,122,62,70.6
17031830003,7484,7570,-1.1,6689,6974,-4.1,2,0,UNDEF,185,71,160.6,477,458,4.1,1356,18.1,1143,15.1,3,3512,46.9,3183,42,4.9,7475,0.1,7570,0,5731,6286,1744,1284,49
17031830004,7408,6326,17.1,6476,4996,29.6,43,123,-65,259,263,-1.5,553,961,-42.5,1148,15.5,1296,20.5,-5,3591,48.5,2673,42.3,6.2,7279,1.7,6064,4.1,6303,5445,976,619,36.2
17031830005,4143,3925,5.6,2981,2499,19.3,61,123,-50.4,35,14,150,974,1200,-18.8,565,13.6,608,15.5,-1.9,2780,67.1,1883,48,19.1,4110,0.8,3925,0,3701,3620,409,305,31.2
17031830006,2242,2429,-7.7,1046,1461,-28.4,19,0,UNDEF,145,45,222.2,891,920,-3.2,547,24.4,576,23.7,0.7,1089,48.6,1008,41.5,7.1,2237,0.2,2429,0,1610,1634,627,795,-20
17031830007,4930,4385,12.4,3864,3079,25.5,79,132,-40.2,211,312,-32.4,793,809,-2,1169,23.7,848,19.3,4.4,2055,41.7,1871,42.7,-1,4716,4.3,4223,3.7,2454,2665,2262,1558,57.7
17031830008,4553,4635,-1.8,3903,4013,-2.7,74,107,-30.8,121,68,77.9,374,371,0.8,801,17.6,642,13.9,3.7,2111,46.4,2147,46.3,0.1,4553,0,4635,0,3833,4182,720,453,73.4
17031830100,3045,3510,-13.2,2131,2292,-7,6,101,-94.1,280,325,-13.8,448,762,-41.2,630,20.7,550,15.7,5,1503,49.4,1393,39.7,9.7,3043,0.1,3510,0,2358,3277,685,233,308.6
17031830201,5498,5011,9.7,4435,3559,24.6,64,103,-37.9,100,367,-72.8,797,1133,-29.7,832,15.1,1204,24,-8.9,2859,52,2436,48.6,3.4,5498,0,5011,0,2439,3109,3059,1902,105
17031830202,3552,3562,-0.3,2130,1988,7.1,19,76,-75,261,25,944,887,1400,-36.6,722,20.3,979,27.5,-7.2,1679,47.3,1244,34.9,12.4,3006,15.4,3088,13.3,2304,2560,702,528,47.7
17031830300,4763,4545,4.8,3488,2803,24.4,0,12,-100,140,252,-44.4,1099,1455,-24.5,993,20.8,1369,30.1,-9.3,2167,45.5,1703,37.5,8,4720,0.9,4545,0,1951,2428,2769,2117,62.8
17031830400,4656,4295,8.4,2734,1695,61.3,0,17,-100,382,392,-2.6,1391,1974,-29.5,879,18.9,1259,29.3,-10.4,2095,45,1624,37.8,7.2,4637,0.4,4295,0,2945,3780,1692,515,321.7
17031830500,4759,4442,7.1,0,158,-100,0,0,UNDEF,4719,4086,15.5,40,198,-79.8,2045,43,1811,40.8,2.2,580,12.2,514,11.6,0.6,4759,0,4107,7.5,3303,2919,1456,1188,8.3
17031830600,4753,4604,3.2,725,874,-17,249,298,-16.4,2075,1605,29.3,1648,1683,-2.1,1332,28,1164,25.3,2.7,1808,38,1436,31.2,6.8,4734,0.4,4604,0,1204,1413,3530,3191,29.8
17031830700,3385,3035,11.5,1145,934,22.6,79,300,-73.7,455,425,7.1,1628,1285,26.7,886,26.2,615,20.3,5.9,1989,58.8,1554,51.2,7.6,3031,10.5,2841,6.4,1018,918,2013,1923,-5.6
17031830800,2497,2195,13.8,207,163,27,181,151,19.9,296,302,-2,1847,1568,17.8,221,8.9,290,13.2,-4.3,1962,78.6,1292,58.9,19.7,2497,0,2195,0,569,430,1928,1765,-17.4
17031830900,2843,2784,2.1,58,152,-61.8,98,67,46.3,1115,1186,-6,1476,1376,7.3,395,13.9,676,24.3,-10.4,1803,63.4,1139,40.9,22.5,2837,0.2,2784,0,1717,1239,1120,1545,-47.7
17031831000,2133,2176,-2,74,38,94.7,157,309,-49.2,149,119,25.2,1716,1644,4.4,75,3.5,122,5.6,-2.1,1605,75.2,1206,55.4,19.8,2133,0,2176,0,1440,1391,693,785,-14.7
17031831100,8160,6842,19.3,156,173,-9.8,438,502,-12.7,5115,4156,23.1,2390,1900,25.8,2771,34,2391,34.9,-0.9,2555,31.3,2034,29.7,1.6,8155,0.1,6842,0,3085,3181,5070,3661,42.8
17031831200,4818,4907,-1.8,267,330,-19.1,0,0,UNDEF,4328,4274,1.3,268,301,-11,1910,39.6,1991,40.6,-1,983,20.4,650,13.2,7.2,4808,0.2,4907,0,2058,2047,2750,2860,-4.4
17031831300,1067,1282,-16.8,449,665,-32.5,0,100,-100,584,365,60,11,99,-88.9,481,45.1,623,48.6,-3.5,216,20.2,221,17.2,3,1067,0,1282,0,560,993,507,289,211.1
17031831400,3017,3194,-5.5,2006,2122,-5.5,10,91,-89,637,455,40,328,507,-35.3,1219,40.4,1381,43.2,-2.8,800,26.5,856,26.8,-0.3,2745,9,2614,18.2,1082,833,1663,1781,-28.1
17031831500,3530,4061,-13.1,204,74,175.7,119,140,-15,2083,2437,-14.5,1100,1139,-3.4,1236,35,1480,36.4,-1.4,1236,35,1188,29.3,5.7,3513,0.5,4061,0,2404,2435,1109,1626,-30.9
17031831600,7331,6820,7.5,505,393,28.5,194,246,-21.1,4828,4057,19,1593,2137,-25.5,2734,37.3,2655,38.9,-1.6,2075,28.3,1687,24.7,3.6,7321,0.1,6722,1.4,4258,4313,3063,2409,28.8
17031831700,2295,2529,-9.3,71,51,39.2,149,315,-52.7,1399,1166,20,631,860,-26.6,610,26.6,899,35.5,-8.9,955,41.6,801,31.7,9.9,2295,0,2529,0,1328,1545,967,984,14.3
17031831800,5990,7140,-16.1,191,209,-8.6,1736,2375,-26.9,1282,1592,-19.5,2634,2496,5.5,1164,19.4,1605,22.5,-3.1,2671,44.6,2065,28.9,15.7,5633,6,6608,7.5,2652,3253,2981,3355,9
17031831900,2604,2843,-8.4,17,0,UNDEF,236,129,82.9,156,64,143.8,2137,2650,-19.4,99,3.8,92,3.2,0.6,1935,74.3,1483,52.2,22.1,2599,0.2,2843,0,1213,1483,1386,1360,24.6
17031832000,1802,2029,-11.2,52,15,246.7,93,111,-16.2,125,373,-66.5,1515,1507,0.5,82,4.6,300,14.8,-10.2,1261,70,911,44.9,25.1,1788,0.8,2029,0,654,953,1134,1076,53.6
17031832100,3123,3489,-10.5,617,591,4.4,156,193,-19.2,238,462,-48.5,2030,2106,-3.6,339,10.9,463,13.3,-2.4,1800,57.6,1538,44.1,13.5,3123,0,3489,0,713,1140,2410,2349,64
17031832200,3455,3026,14.2,89,67,32.8,108,69,56.5,635,743,-14.5,2408,2130,13.1,410,11.9,441,14.6,-2.7,2248,65.1,1706,56.4,8.7,3450,0.1,3026,0,1288,1334,2162,1692,32.3
17031832300,1931,2276,-15.2,36,0,UNDEF,210,102,105.9,410,656,-37.5,1233,1514,-18.6,194,10,200,8.8,1.2,1360,70.4,1164,51.1,19.3,1919,0.6,2276,0,911,1129,1008,1147,8.9
